"fdc_id"
"319874"
"319879"
"319885"
"319894"
"319901"
"319921"
"319939"
"319958"
"319978"
"319984"
"320005"
"320025"
"320031"
"320037"
"320043"
"320062"
"320085"
"320104"
"320124"
"320143"
"320165"
"320172"
"320179"
"320185"
"320191"
"320197"
"320203"
"320210"
"320230"
"320253"
"320275"
"320298"
"320307"
"320313"
"320332"
"320353"
"320357"
"320382"
"320384"
"320388"
"320390"
"320392"
"320394"
"320396"
"320400"
"320402"
"320404"
"320406"
"320408"
"320410"
"320413"
"320418"
"320423"
"320428"
"320433"
"320438"
"320443"
"320451"
"320460"
"320476"
"320480"
"320485"
"320489"
"320494"
"320499"
"320504"
"320507"
"320512"
"321361"
"321367"
"321373"
"321379"
"321384"
"321389"
"321394"
"321400"
"321406"
"321412"
"321417"
"321423"
"321429"
"321435"
"321441"
"321446"
"321452"
"321458"
"321464"
"321475"
"321481"
"321487"
"321493"
"321499"
"321506"
"321512"
"321521"
"321528"
"321538"
"321547"
"321557"
"321566"
"321573"
"321582"
"321591"
"321601"
"321612"
"321618"
"321621"
"321628"
"321631"
"321638"
"321641"
"321648"
"321651"
"321674"
"321693"
"321718"
"321746"
"321763"
"321791"
"321810"
"321829"
"321845"
"321863"
"321880"
"321901"
"321907"
"321913"
"321920"
"321940"
"321959"
"321978"
"322001"
"322020"
"322043"
"322049"
"322055"
"322061"
"322067"
"322073"
"322079"
"322085"
"322105"
"322128"
"322150"
"322173"
"322182"
"322188"
"322207"
"322229"
"322236"
"322243"
"322249"
"322268"
"322287"
"322306"
"322329"
"322349"
"322373"
"322379"
"322386"
"322392"
"322398"
"322404"
"322410"
"322416"
"322439"
"322448"
"322471"
"322492"
"322514"
"322520"
"322539"
"322560"
"322566"
"322588"
"322612"
"322628"
"322647"
"322666"
"322689"
"322696"
"322702"
"322708"
"322715"
"322721"
"322727"
"322734"
"322740"
"322763"
"322769"
"322793"
"322814"
"322836"
"322842"
"322851"
"322871"
"322893"
"322899"
"322910"
"322920"
"322937"
"322955"
"322965"
"322972"
"322992"
"323010"
"323027"
"323044"
"323054"
"323069"
"323085"
"323095"
"323105"
"323122"
"323129"
"323137"
"323146"
"323161"
"323178"
"323189"
"323205"
"323212"
"323230"
"323250"
"323265"
"323280"
"323295"
"323304"
"323311"
"323326"
"323342"
"323361"
"323370"
"323378"
"323393"
"323408"
"323425"
"323445"
"323451"
"323458"
"323473"
"323490"
"323506"
"323513"
"323520"
"323527"
"323534"
"323541"
"323548"
"323555"
"323562"
"323569"
"323576"
"323583"
"323590"
"323597"
"323605"
"323610"
"323616"
"323622"
"323627"
"323634"
"323641"
"323646"
"323651"
"323657"
"323663"
"323669"
"323674"
"323679"
"323685"
"323692"
"323698"
"323705"
"323711"
"323718"
"323724"
"323730"
"323736"
"323742"
"323748"
"323754"
"323760"
"323767"
"323774"
"323780"
"323787"
"323794"
"323802"
"323810"
"323818"
"323826"
"323833"
"323841"
"323847"
"323855"
"323863"
"323871"
"323879"
"323887"
"323896"
"323905"
"323914"
"323931"
"323947"
"323963"
"323972"
"323988"
"324003"
"324012"
"324021"
"324039"
"324053"
"324071"
"324091"
"324113"
"324135"
"324158"
"324165"
"324170"
"324177"
"324195"
"324214"
"324233"
"324252"
"324259"
"324278"
"324297"
"324318"
"324325"
"324332"
"324339"
"324352"
"324359"
"324366"
"324383"
"324401"
"324414"
"324421"
"324438"
"324445"
"324452"
"324459"
"324472"
"324485"
"324502"
"324508"
"324514"
"324529"
"324537"
"324545"
"324553"
"324561"
"324567"
"324575"
"324582"
"324590"
"324598"
"324606"
"324613"
"324621"
"324629"
"324637"
"324645"
"324654"
"324661"
"324668"
"324683"
"324689"
"324710"
"324726"
"324732"
"324748"
"324754"
"324760"
"324766"
"324781"
"324798"
"324805"
"324822"
"324838"
"324853"
"324861"
"324871"
"324881"
"324891"
"324913"
"324921"
"324940"
"324960"
"324970"
"324989"
"325007"
"325017"
"325037"
"325046"
"325061"
"325075"
"325096"
"325101"
"325107"
"325114"
"325119"
"325129"
"325133"
"325138"
"325148"
"325153"
"325157"
"325161"
"325164"
"325169"
"325173"
"325177"
"325181"
"325186"
"325190"
"325194"
"325199"
"325203"
"325208"
"325219"
"325224"
"325236"
"325248"
"325252"
"325263"
"325276"
"325288"
"325305"
"325323"
"325341"
"325360"
"325378"
"325396"
"325413"
"325431"
"325439"
"325449"
"325460"
"325479"
"325502"
"325525"
"325533"
"325541"
"325549"
"325559"
"325572"
"325580"
"325598"
"325609"
"325624"
"325641"
"325659"
"325669"
"325679"
"325689"
"325698"
"325708"
"325718"
"325725"
"325732"
"325739"
"325746"
"325753"
"325760"
"325767"
"325774"
"325781"
"325788"
"325795"
"325810"
"325825"
"325841"
"325856"
"325872"
"325881"
"325891"
"325910"
"325929"
"325948"
"325956"
"325970"
"325993"
"325998"
"326004"
"326010"
"326024"
"326030"
"326051"
"326057"
"326076"
"326082"
"326100"
"326114"
"326136"
"326141"
"326146"
"326151"
"326165"
"326180"
"326197"
"326217"
"326237"
"326265"
"326285"
"326314"
"326333"
"326351"
"326380"
"326399"
"326427"
"326459"
"326466"
"326473"
"326480"
"326487"
"326494"
"326510"
"326529"
"326537"
"326558"
"326572"
"326591"
"326605"
"326636"
"326667"
"326699"
"326724"
"326749"
"326780"
"326806"
"326832"
"326854"
"326880"
"326906"
"326918"
"326938"
"326959"
"326978"
"326999"
"327019"
"327030"
"327047"
"327065"
"327085"
"327105"
"327124"
"327142"
"327160"
"327179"
"327199"
"327217"
"327236"
"327258"
"327278"
"327298"
"327317"
"327336"
"327358"
"327374"
"327391"
"327408"
"327428"
"327448"
"327466"
"327485"
"327502"
"327527"
"327552"
"327578"
"327602"
"327626"
"327652"
"327675"
"327700"
"327706"
"327713"
"327720"
"327728"
"327735"
"327742"
"327760"
"327781"
"327803"
"327826"
"327851"
"327875"
"327899"
"327924"
"327936"
"327948"
"327960"
"327980"
"327998"
"328008"
"328020"
"328045"
"328057"
"328070"
"328094"
"328114"
"328122"
"328130"
"328153"
"328175"
"328191"
"328208"
"328227"
"328248"
"328266"
"328286"
"328305"
"328326"
"328335"
"328344"
"328351"
"328358"
"328376"
"328394"
"328413"
"328432"
"328442"
"328454"
"328472"
"328490"
"328508"
"328529"
"328541"
"328549"
"328559"
"328567"
"328585"
"328594"
"328601"
"328620"
"328638"
"328646"
"328652"
"328660"
"328679"
"328695"
"328713"
"328721"
"328729"
"328736"
"328751"
"328769"
"328785"
"328793"
"328809"
"328824"
"328842"
"328850"
"328857"
"328869"
"328881"
"328902"
"328924"
"328946"
"328967"
"328975"
"329000"
"329012"
"329024"
"329036"
"329058"
"329075"
"329098"
"329119"
"329131"
"329138"
"329147"
"329160"
"329174"
"329189"
"329198"
"329216"
"329224"
"329232"
"329240"
"329255"
"329271"
"329279"
"329295"
"329309"
"329316"
"329331"
"329346"
"329359"
"329371"
"329378"
"329385"
"329392"
"329399"
"329406"
"329413"
"329420"
"329427"
"329434"
"329441"
"329448"
"329455"
"329462"
"329469"
"329476"
"329483"
"329491"
"329498"
"329505"
"329512"
"329519"
"329526"
"329533"
"329540"
"329547"
"329554"
"329561"
"329568"
"329575"
"329582"
"329589"
"329597"
"329604"
"329611"
"329618"
"329625"
"329632"
"329639"
"329646"
"329653"
"329660"
"329667"
"329674"
"329681"
"329688"
"329695"
"329702"
"329709"
"329717"
"329734"
"329751"
"329768"
"329783"
"329806"
"329831"
"329837"
"329846"
"329853"
"329870"
"329874"
"329883"
"329905"
"329933"
"329951"
"329973"
"329993"
"330008"
"330018"
"330035"
"330056"
"330079"
"330108"
"330138"
"330145"
"330152"
"330161"
"330178"
"330201"
"330221"
"330236"
"330257"
"330279"
"330292"
"330307"
"330329"
"330352"
"330376"
"330392"
"330416"
"330421"
"330426"
"330433"
"330441"
"330450"
"330459"
"330466"
"330486"
"330496"
"330500"
"330509"
"330519"
"330527"
"330536"
"330546"
"330559"
"330569"
"330573"
"330583"
"330590"
"330600"
"330610"
"330620"
"330624"
"330634"
"330641"
"330651"
"330662"
"330672"
"330676"
"330686"
"330695"
"330705"
"330719"
"330723"
"330730"
"330741"
"330745"
"330753"
"330766"
"330770"
"330778"
"330791"
"330795"
"330802"
"330813"
"330817"
"330824"
"330834"
"330838"
"330845"
"330856"
"330860"
"330870"
"330884"
"330910"
"330924"
"330932"
"330945"
"330953"
"330965"
"331024"
"331038"
"331095"
"331109"
"331166"
"331180"
"331234"
"331248"
"331300"
"331312"
"331364"
"331378"
"331392"
"331405"
"331418"
"331432"
"331446"
"331460"
"331474"
"331488"
"331502"
"331515"
"331527"
"331540"
"331553"
"331567"
"331581"
"331595"
"331608"
"331620"
"331634"
"331648"
"331660"
"331673"
"331685"
"331699"
"331713"
"331727"
"331751"
"331764"
"331776"
"331787"
"331809"
"331831"
"331853"
"331875"
"331898"
"331904"
"331911"
"331917"
"331931"
"331945"
"331961"
"331969"
"331977"
"331985"
"331993"
"331998"
"332003"
"332008"
"332013"
"332017"
"332022"
"332027"
"332035"
"332040"
"332048"
"332053"
"332058"
"332063"
"332068"
"332076"
"332084"
"332092"
"332100"
"332108"
"332113"
"332118"
"332123"
"332128"
"332132"
"332136"
"332141"
"332149"
"332154"
"332159"
"332164"
"332169"
"332174"
"332182"
"332190"
"332198"
"332206"
"332214"
"332222"
"332227"
"332232"
"332237"
"332242"
"332247"
"332252"
"332257"
"332262"
"332267"
"332272"
"332277"
"332283"
"332290"
"332302"
"332314"
"332324"
"332336"
"332348"
"332355"
"332365"
"332373"
"332385"
"332398"
"332404"
"332420"
"332424"
"332430"
"332446"
"332450"
"332454"
"332467"
"332471"
"332475"
"332479"
"332486"
"332503"
"332507"
"332514"
"332530"
"332534"
"332537"
"332551"
"332555"
"332559"
"332563"
"332581"
"332598"
"332604"
"332613"
"332623"
"332633"
"332643"
"332662"
"332681"
"332705"
"332716"
"332736"
"332754"
"332771"
"332792"
"332800"
"332809"
"332827"
"332846"
"332865"
"332872"
"332880"
"332888"
"332895"
"332913"
"332933"
"332951"
"332968"
"332984"
"332991"
"333009"
"333016"
"333023"
"333030"
"333038"
"333046"
"333053"
"333060"
"333068"
"333075"
"333082"
"333090"
"333097"
"333105"
"333111"
"333118"
"333126"
"333133"
"333141"
"333149"
"333157"
"333165"
"333173"
"333181"
"333188"
"333195"
"333203"
"333211"
"333219"
"333226"
"333234"
"333241"
"333249"
"333257"
"333265"
"333273"
"333282"
"333288"
"333295"
"333302"
"333308"
"333316"
"333322"
"333329"
"333336"
"333348"
"333361"
"333375"
"333381"
"333387"
"333393"
"333399"
"333406"
"333412"
"333418"
"333424"
"333436"
"333448"
"333463"
"333477"
"333496"
"333515"
"333533"
"333553"
"333582"
"333602"
"333621"
"333640"
"333659"
"333679"
"333699"
"333718"
"333747"
"333766"
"333785"
"333805"
"333824"
"333844"
"333863"
"333892"
"333911"
"333931"
"333951"
"333963"
"333992"
"334004"
"334017"
"334029"
"334041"
"334054"
"334066"
"334079"
"334091"
"334103"
"334115"
"334127"
"334137"
"334147"
"334159"
"334172"
"334182"
"334195"
"334200"
"334207"
"334214"
"334221"
"334227"
"334235"
"334240"
"334248"
"334267"
"334285"
"334304"
"334323"
"334342"
"334362"
"334369"
"334376"
"334385"
"334392"
"334401"
"334409"
"334416"
"334425"
"334434"
"334443"
"334452"
"334463"
"334467"
"334471"
"334476"
"334481"
"334486"
"334490"
"334495"
"334500"
"334509"
"334513"
"334517"
"334522"
"334527"
"334531"
"334537"
"334546"
"334555"
"334566"
"334581"
"334606"
"334629"
"334642"
"334652"
"334661"
"334681"
"334702"
"334721"
"334725"
"334750"
"334752"
"334779"
"334781"
"334787"
"334790"
"334792"
"334794"
"334796"
"334802"
"334804"
"334806"
"334808"
"334810"
"334812"
"334814"
"334816"
"334818"
"334824"
"334826"
"334828"
"334833"
"334835"
"334837"
"334839"
"334841"
"334843"
"334845"
"334847"
"334850"
"334860"
"334862"
"334871"
"334873"
"334877"
"334879"
"334881"
"334883"
"334885"
"334887"
"334889"
"334891"
"334893"
"334895"
"334899"
"334903"
"334917"
"334920"
"334923"
"334928"
"334931"
"334934"
"334937"
"334940"
"334945"
"334948"
"334951"
"334954"
"334957"
"334960"
"334964"
"334967"
"334977"
"334979"
"334988"
"334990"
"334995"
"334997"
"334999"
"335001"
"335003"
"335005"
"335007"
"335009"
"335011"
"335013"
"335016"
"335025"
"335027"
"335036"
"335038"
"335043"
"335045"
"335047"
"335049"
"335051"
"335053"
"335055"
"335057"
"335059"
"335062"
"335065"
"335079"
"335081"
"335085"
"335087"
"335089"
"335091"
"335093"
"335097"
"335099"
"335101"
"335103"
"335105"
"335107"
"335110"
"335117"
"335122"
"335137"
"335153"
"335169"
"335185"
"335202"
"335208"
"335224"
"746786"
"746792"
"746798"
"746804"
"746810"
"746816"
"746822"
"746830"
"746837"
"746845"
"746852"
"746859"
"746867"
"746874"
"746882"
"746889"
"746896"
"746904"
"746912"
"746919"
"746926"
"746934"
"746943"
"746953"
"746960"
"746966"
"746973"
"746979"
"746985"
"746992"
"746997"
"747002"
"747007"
"747014"
"747021"
"747028"
"747035"
"747041"
"747048"
"747055"
"747061"
"747068"
"747075"
"747082"
"747090"
"747096"
"747102"
"747109"
"747115"
"747121"
"747128"
"747135"
"747141"
"747148"
"747154"
"747160"
"747166"
"747172"
"747178"
"747184"
"747190"
"747196"
"747202"
"747208"
"747214"
"747220"
"747226"
"747232"
"747238"
"747244"
"747250"
"747256"
"747262"
"747268"
"747275"
"747282"
"747289"
"747296"
"747303"
"747310"
"747317"
"747324"
"747331"
"747338"
"747345"
"747352"
"747359"
"747366"
"747373"
"747380"
"747387"
"747394"
"747401"
"747408"
"747415"
"747422"
"747449"
"747454"
"747460"
"747465"
"747470"
"747475"
"747480"
"747486"
"747491"
"747496"
"747501"
"747506"
"747511"
"747516"
"747521"
"747526"
"747531"
"747536"
"747541"
"747546"
"747551"
"747556"
"747561"
"747566"
"747571"
"747576"
"747581"
"747586"
"747591"
"747596"
"747601"
"747606"
"747611"
"747616"
"747621"
"747627"
"747633"
"747639"
"747645"
"747651"
"747657"
"747663"
"747669"
"747675"
"747681"
"747687"
"747694"
"747701"
"747709"
"747723"
"747739"
"747749"
"747757"
"747765"
"747773"
"747780"
"747789"
"747798"
"747808"
"747816"
"747824"
"747833"
"747842"
"747850"
"747859"
"747866"
"747874"
"747882"
"747892"
"747900"
"747919"
"747927"
"747935"
"747942"
"747950"
"747967"
"747974"
"747981"
"747989"
"747998"
"748009"
"748021"
"748032"
"748043"
"748053"
"748064"
"748075"
"748086"
"748098"
"748111"
"748122"
"748138"
"748149"
"748160"
"748172"
"748182"
"748192"
"748202"
"748215"
"748226"
"748237"
"748245"
"748253"
"748261"
"748270"
"748279"
"748288"
"748296"
"748304"
"748312"
"748324"
"748332"
"748339"
"748347"
"748355"
"748367"
"748373"
"748379"
"748385"
"748391"
"748398"
"748405"
"748411"
"748417"
"748424"
"748431"
"748438"
"748445"
"748453"
"748460"
"748467"
"748474"
"748481"
"748487"
"748493"
"748499"
"748505"
"748511"
"748518"
"748525"
